module_name,module_asname,c_file_path,c_lineno,python_file_path,py_lineno
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\context.py,25
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\_version_check.py,248
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\api.py,525
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\api.py,24
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\api.py,23
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\dtype.py,20
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\initializer.py,28
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\parameter.py,18
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\tensor.py,19
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\common\tensor.py,18
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\communication\management.py,22
_ms_mpi,mpi,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\runtime\device\gpu\mpi\mpi_initializer.cc,37,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\communication\_comm_helper.py,23
_c_dataengine,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\callback\ds_callback.py,19
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\core\config.py,21
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\core\datatypes.py,20
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\core\datatypes.py,19
_c_dataengine,cde,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\minddata\dataset\api\python\pybind_register.cc,28,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\core\validator_helpers.py,23
_c_expression,,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\ccsrc\pipeline\jit\init.cc,59,F:\DLFs_dataset\mindspore\mindspore-1.0.0\mindspore\dataset\engine\datasets.py,37
